2026-08-07 23:35:28,061 | INFO | sunat_multas.sunat_client | RUC del agente de carga cargado: 20603083050
2026-08-07 23:35:35,032 | INFO | sunat_multas.sunat_client | Botón Consultar presionado por texto.
2026-08-07 23:35:43,041 | INFO | sunat_multas.sunat_client | La red de SUNAT no quedó inactiva; esperando los resultados directamente.
2026-08-07 23:35:45,602 | INFO | sunat_multas.sunat_client | Manifiestos extraídos del grid: 33
2026-08-07 23:35:45,602 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 30210 (fila grilla 0, 4 documento(s)).
2026-08-07 23:35:51,272 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 1 documento(s).
2026-08-07 23:35:51,487 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 1 contenedor(es).
2026-08-07 23:35:51,487 | WARNING | sunat_multas.sunat_client | Transmisión 01-118-1-2026- 30210: el listado trajo 1 documento(s), se esperaban 4.
2026-08-07 23:35:51,487 | WARNING | sunat_multas.sunat_client | Transmisión 01-118-1-2026- 30210: el listado trajo 1 documento(s), se esperaban 4.
2026-08-07 23:35:51,488 | WARNING | sunat_multas.sunat_client | Transmisión 01-118-1-2026- 30210: el listado trajo 1 documento(s), se esperaban 4.
2026-08-07 23:35:51,551 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 30210 procesada (4 documento(s)).
2026-08-07 23:35:51,572 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:35:52,133 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 30569 (fila grilla 4, 1 documento(s)).
2026-08-07 23:35:58,674 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 1 documento(s).
2026-08-07 23:35:58,887 | INFO | sunat_multas.sunat_client | Listado de contenedores extraído: 1 contenedor(es).
2026-08-07 23:35:58,945 | INFO | sunat_multas.cli | Transmisión 01-118-1-2026- 30569 procesada (1 documento(s)).
2026-08-07 23:35:58,964 | INFO | sunat_multas.sunat_client | Usando el botón Regresar del detalle.
2026-08-07 23:35:59,869 | INFO | sunat_multas.sunat_client | Procesando transmisión 01-118-1-2026- 30725 (fila grilla 5, 1 documento(s)).
2026-08-07 23:36:05,524 | INFO | sunat_multas.sunat_client | Listado de documentos extraído: 1 documento(s).
